filename,filepath,scan,run,mass,CaPhi,nLLP_original,nLLP_original_weighted,nLLP_LLPdecay,nLLP_LLPdecay_weighted,nLLP_InCavern,nLLP_InCavern_weighted,nLLP_NotInATLAS,nLLP_NotInATLAS_weighted,nLLP_Geometry,nLLP_Geometry_weighted,nLLP_Tracker,nLLP_Tracker_weighted,nLLP_MET,nLLP_MET_weighted,nLLP_IsoJet,nLLP_IsoJet_weighted,nLLP_IsoCharged,nLLP_IsoCharged_weighted,nLLP_IsoAll,nLLP_IsoAll_weighted,nLLP_Final,nLLP_Final_weighted,n_surviving_llps,status
ALP_Z_sampledfs_Scan_29_Run_15.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_29_Run_15.pkl.gz,29,15,0.295,0.0001,2000,2.192664600000001e-09,2000,2.192664600000001e-09,16,1.7541316800000002e-11,4,4.385329200000001e-12,2,2.1926646000000003e-12,1,1.0963323000000002e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_29_Run_16.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_29_Run_16.pkl.gz,29,16,0.302,0.0001,2000,2.1811594e-09,2000,2.1811594e-09,13,1.41775361e-11,5,5.452898500000001e-12,2,2.1811594000000004e-12,2,2.1811594000000004e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_29_Run_17.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_29_Run_17.pkl.gz,29,17,0.309,0.0001,2000,2.1791286e-09,2000,2.1791286e-09,17,1.85225931e-11,4,4.3582572e-12,2,2.1791286e-12,1,1.0895643e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_29_Run_2.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_29_Run_2.pkl.gz,29,2,0.219,0.0001,2000,2.187442799999999e-09,2000,2.187442799999999e-09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_29_Run_3.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_29_Run_3.pkl.gz,29,3,0.224,0.0001,2000,2.163469800000001e-09,2000,2.163469800000001e-09,2,2.1634698e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_29_Run_4.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_29_Run_4.pkl.gz,29,4,0.229,0.0001,2000,2.159092600000001e-09,2000,2.159092600000001e-09,6,6.477277800000001e-12,2,2.1590926000000005e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_29_Run_5.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_29_Run_5.pkl.gz,29,5,0.234,0.0001,2000,2.1728050000000005e-09,2000,2.1728050000000005e-09,3,3.2592075e-12,2,2.172805e-12,1,1.0864025e-12,1,1.0864025e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_29_Run_6.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_29_Run_6.pkl.gz,29,6,0.24,0.0001,2000,2.1691362000000007e-09,2000,2.1691362000000007e-09,4,4.3382724e-12,2,2.1691362e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_29_Run_7.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_29_Run_7.pkl.gz,29,7,0.245,0.0001,2000,2.1734980000000006e-09,2000,2.1734980000000006e-09,3,3.2602470000000007e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_29_Run_8.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_29_Run_8.pkl.gz,29,8,0.251,0.0001,2000,2.1727186000000003e-09,2000,2.1727186000000003e-09,3,3.2590779000000003e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_29_Run_9.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_29_Run_9.pkl.gz,29,9,0.257,0.0001,2000,2.1752975999999994e-09,2000,2.1752975999999994e-09,5,5.438244000000001e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_2_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_2_Run_1.pkl.gz,2,1,0.1,1.0,2000,0.21480916000000003,2000,0.21480916000000003,2000,0.21480916000000003,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_2_Run_2.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_2_Run_2.pkl.gz,2,2,0.1,0.1,2000,0.0021615326,2000,0.0021615326,1060,0.001145612278,115,0.0001242881245,21,2.26960923e-05,18,1.94537934e-05,10,1.0807663e-05,10,1.0807663e-05,10,1.0807663e-05,10,1.0807663e-05,10,1.0807663e-05,10,success
ALP_Z_sampledfs_Scan_2_Run_3.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_2_Run_3.pkl.gz,2,3,0.1,0.01,2000,2.1345574e-05,2000,2.1345574e-05,27,2.881652490000001e-07,6,6.4036722e-08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_2_Run_4.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_2_Run_4.pkl.gz,2,4,0.1,0.001,2000,2.1407496e-07,2000,2.1407496e-07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_2_Run_5.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_2_Run_5.pkl.gz,2,5,0.1,0.0001,2000,2.1422265999999997e-09,2000,2.1422265999999997e-09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_30_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_30_Run_1.pkl.gz,30,1,0.182,0.001,2000,2.16507e-07,2000,2.16507e-07,1,1.082535e-10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_30_Run_2.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_30_Run_2.pkl.gz,30,2,0.186,0.001,2000,2.1780243999999996e-07,2000,2.1780243999999996e-07,1,1.0890122e-10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_30_Run_3.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_30_Run_3.pkl.gz,30,3,0.191,0.001,2000,2.1542229999999998e-07,2000,2.1542229999999998e-07,5,5.3855575e-10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_30_Run_4.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_30_Run_4.pkl.gz,30,4,0.195,0.001,2000,2.1560474000000001e-07,2000,2.1560474000000001e-07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_30_Run_5.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_30_Run_5.pkl.gz,30,5,0.2,0.001,2000,2.1649672000000008e-07,2000,2.1649672000000008e-07,2,2.1649672000000002e-10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_31_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_31_Run_1.pkl.gz,31,1,0.204,0.001,2000,2.1709396e-07,2000,2.1709396e-07,69,7.489741620000001e-09,13,1.41111074e-09,2,2.1709396000000003e-10,2,2.1709396000000003e-10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_31_Run_2.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_31_Run_2.pkl.gz,31,2,0.209,0.001,2000,2.1872240000000007e-07,2000,2.1872240000000007e-07,115,1.2576538000000006e-08,25,2.7340300000000003e-09,7,7.655284e-10,7,7.655284e-10,3,3.2808360000000003e-10,3,3.2808360000000003e-10,3,3.2808360000000003e-10,3,3.2808360000000003e-10,3,3.2808360000000003e-10,3,success
ALP_Z_sampledfs_Scan_32_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_32_Run_1.pkl.gz,32,1,0.214,0.001,2000,2.1736406000000005e-07,2000,2.1736406000000005e-07,180,1.9562765400000003e-08,40,4.3472812e-09,11,1.19550233e-09,9,9.7813827e-10,2,2.1736406000000003e-10,2,2.1736406000000003e-10,2,2.1736406000000003e-10,2,2.1736406000000003e-10,2,2.1736406000000003e-10,2,success
ALP_Z_sampledfs_Scan_32_Run_10.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_32_Run_10.pkl.gz,32,10,0.263,0.001,2000,2.1910826000000008e-07,2000,2.1910826000000008e-07,473,5.181910349000002e-08,62,6.792356060000002e-09,15,1.6433119500000006e-09,14,1.5337578200000005e-09,6,6.573247800000001e-10,6,6.573247800000001e-10,6,6.573247800000001e-10,6,6.573247800000001e-10,6,6.573247800000001e-10,6,success
ALP_Z_sampledfs_Scan_32_Run_11.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_32_Run_11.pkl.gz,32,11,0.269,0.001,2000,2.181902000000001e-07,2000,2.181902000000001e-07,463,5.051103130000002e-08,74,8.073037400000003e-09,18,1.9637118e-09,17,1.8546167000000001e-09,6,6.545706000000001e-10,5,5.454755000000001e-10,6,6.545706000000001e-10,5,5.454755000000001e-10,5,5.454755000000001e-10,5,success
ALP_Z_sampledfs_Scan_32_Run_12.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_32_Run_12.pkl.gz,32,12,0.275,0.001,2000,2.1920353999999995e-07,2000,2.1920353999999995e-07,448,4.910159295999999e-08,75,8.22013275e-09,17,1.86323009e-09,17,1.86323009e-09,3,3.2880531e-10,3,3.2880531e-10,3,3.2880531e-10,3,3.2880531e-10,3,3.2880531e-10,3,success
ALP_Z_sampledfs_Scan_32_Run_13.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_32_Run_13.pkl.gz,32,13,0.282,0.001,2000,2.183215800000001e-07,2000,2.183215800000001e-07,492,5.370710868000002e-08,75,8.187059250000002e-09,14,1.5282510600000006e-09,11,1.2007686900000003e-09,6,6.549647400000002e-10,5,5.458039500000001e-10,4,4.3664316000000007e-10,4,4.3664316000000007e-10,4,4.3664316000000007e-10,4,success
ALP_Z_sampledfs_Scan_32_Run_14.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_32_Run_14.pkl.gz,32,14,0.288,0.001,2000,2.1730709999999994e-07,2000,2.1730709999999994e-07,543,5.899887765000001e-08,61,6.62786655e-09,8,8.692284000000001e-10,8,8.692284000000001e-10,2,2.1730710000000003e-10,2,2.1730710000000003e-10,2,2.1730710000000003e-10,2,2.1730710000000003e-10,2,2.1730710000000003e-10,2,success
ALP_Z_sampledfs_Scan_32_Run_15.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_32_Run_15.pkl.gz,32,15,0.295,0.001,2000,2.1925917999999998e-07,2000,2.1925917999999998e-07,532,5.832294188e-08,92,1.008592228e-08,27,2.9599989300000005e-09,21,2.302221390000001e-09,7,7.6740713e-10,7,7.6740713e-10,7,7.6740713e-10,7,7.6740713e-10,7,7.6740713e-10,7,success
